,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/power/3,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/nvidiagpu/0/temperature/0,/nvidiagpu/0/fan/0,/nvidiagpu/0/clock/0,/nvidiagpu/0/clock/1,/nvidiagpu/0/clock/2,/nvidiagpu/0/load/0,/nvidiagpu/0/load/1,/nvidiagpu/0/load/2,/nvidiagpu/0/control/0,/nvidiagpu/0/load/3,/win32/load/0,/win32/load/1,/win32/data2/0,/win32/data2/1,/win32/iops/0,/win32/iops/1,/win32/iops/2,/DirectX/comment/0,/DirectX/comment/1,/DirectX/fps/0
Time,"CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Total","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Cores","CPU Graphics","CPU DRAM","Bus Speed","Memory","Used Memory","Available Memory","GPU Core","GPU","GPU Core","GPU Memory","GPU Shader","GPU Core","GPU Memory Controller","GPU Video Engine","GPU Fan","GPU Memory","CPU Usage(Process)","CPU Usage(Global)","Working Set","Page file Usage","Read Ops","Write Ops","Other Ops","Process Id","DirectX Version","FPS(Present)"
03/17/2015 17:56:40,1.5625,6.25,0,1.5625,2.34375,43,38,39,36,43,4399.99756,4399.99756,4399.99756,4399.99756,21.4392052,11.9847078,0,4.545798,99.99995,40.1764832,12.8257065,19.09771,38,1568,950.0095,3505.50024,1900.019,0,2,0,37,29.1938782,0,2.34375,691,941,0,0,0,14916,9,29.55665
03/17/2015 17:56:40,0,0,0,3.125,0.78125,39,37,38,36,39,4399.99756,4399.99756,4399.99756,4399.99756,17.8584652,9.015888,0,4.24054575,99.99995,40.1764832,12.8257065,19.09771,38,1568,950.0095,3505.50024,1900.019,0,2,0,37,29.1938782,0,1.14503813,691,941,2,2,0,14916,9,29.55665
03/17/2015 17:56:41,3.125,3.125,0,1.5625,1.953125,39,37,38,36,39,4399.99756,4399.99756,4399.99756,4399.99756,18.87476,10.1545172,0,4.29546928,99.99994,40.18172,12.8273773,19.0960388,38,1571,950.0095,3505.50024,1900.019,0,2,0,37,29.1938782,0,1.953125,691,941,2,2,0,14916,9,29.55665
03/17/2015 17:56:42,1.5625,0,0,1.5625,0.78125,40,36,38,36,40,4399.99756,4399.99756,4399.99756,4399.99756,19.2063885,10.4578209,0,4.32970238,99.99994,40.1810722,12.8271713,19.0962448,38,1571,950.0095,3505.50024,1900.019,0,2,0,37,29.1938782,0,0.78125,691,941,2,2,0,14916,9,29.55665
03/17/2015 17:56:43,1.5625,0,1.5625,1.5625,1.171875,40,37,38,35,40,4399.99658,4399.99658,4399.99658,4399.99658,17.7425117,8.863138,0,4.244263,99.99992,40.1811447,12.8271942,19.0962219,38,1571,950.0095,3505.50024,1900.019,0,2,0,37,29.1938782,0,1.171875,691,942,0,0,0,14916,9,29.55665
03/17/2015 17:56:43,1.5625,1.5625,1.5625,1.5625,1.5625,39,36,37,36,39,4399.99951,4399.99951,4399.99951,4399.99951,17.6683712,8.94778252,0,4.24809837,99.9999847,40.1811562,12.827198,19.0962181,38,1571,950.0095,3505.50024,1900.019,0,2,0,37,29.1938782,0,1.5625,691,942,2,2,0,14916,9,29.55665
03/17/2015 17:56:44,3.125,0,0,3.125,1.5625,38,37,39,35,39,4399.99951,4399.99951,4399.99951,4399.99951,17.8450565,9.041967,0,4.187995,99.9999847,40.18036,12.8269424,19.0964737,38,1570,950.0095,3505.50024,1900.019,0,2,0,37,29.1938782,0,1.5625,691,942,0,0,0,14916,9,29.55665
03/17/2015 17:56:44,3.125,0,0,1.5625,1.171875,39,37,37,36,39,4399.999,4399.999,4399.999,4399.999,20.3867,11.4245062,0,4.31282949,99.9999847,40.1802635,12.8269119,19.0965042,38,1571,950.0095,3505.50024,1900.019,0,2,0,37,29.1938782,0,1.171875,691,942,2,2,0,14916,9,29.55665
03/17/2015 17:56:45,3.125,1.5625,1.5625,1.5625,1.953125,39,36,38,36,39,4399.99854,4399.99854,4399.99854,4399.99854,18.7966747,10.0850039,0,4.275221,99.99997,40.1802139,12.8268967,19.09652,38,1572,950.0095,3505.50024,1900.019,0,2,0,37,29.1938782,0,1.89393938,691,942,2,2,0,14916,9,29.55665
03/17/2015 17:56:46,3.125,0,0,3.125,1.5625,38,38,37,35,38,4399.99854,4399.99854,4399.99854,4399.99854,17.5472412,8.740408,0,4.236927,99.99997,40.1802864,12.82692,19.0964966,38,1571,950.0095,3505.50024,1900.019,0,2,0,37,29.1938782,0,1.5625,691,942,2,2,0,14916,9,29.55665
03/17/2015 17:56:47,1.5625,0,0,3.125,1.171875,38,36,37,35,38,4399.99854,4399.99854,4399.99854,4399.99854,17.5528278,8.910012,0,4.20105362,99.99997,40.1802025,12.8268929,19.0965233,38,1568,950.0095,3505.50024,1900.019,0,2,0,37,29.1938782,0,1.171875,691,942,2,2,0,14916,9,29.55665
03/17/2015 17:56:48,4.6875,0,0,3.125,1.953125,38,36,37,35,38,4399.99854,4399.99854,4399.99854,4399.99854,16.9063683,8.177034,0,4.16112757,99.99996,40.1802139,12.8268967,19.09652,38,1568,950.0095,3505.50024,1900.019,0,2,0,37,29.1938782,0,1.89393938,691,942,0,0,0,14916,9,29.55665
03/17/2015 17:56:49,1.5625,0,1.5625,3.125,1.5625,39,37,37,35,39,4399.99854,4399.99854,4399.99854,4399.99854,20.15404,10.6355572,0,4.192554,99.99996,40.179615,12.8267059,19.09671,38,1570,950.0095,3505.50024,1900.019,0,2,0,37,29.1938782,0,1.5625,691,942,0,0,0,14916,9,29.55665
03/17/2015 17:56:50,3.125,0,1.5625,1.5625,1.5625,38,36,36,36,38,4399.999,4399.999,4399.999,4399.999,18.2891254,9.205475,0,4.1858983,99.99997,40.1795425,12.826683,19.0967331,38,1571,950.0095,3505.50024,1900.019,0,2,0,37,29.1938782,0,1.5625,691,942,0,0,0,14916,9,29.55665
03/17/2015 17:56:50,3.125,1.5625,3.125,3.125,2.734375,39,38,38,36,39,4399.999,4399.999,4399.999,4399.999,21.8900757,12.4884224,0,4.33507442,99.99997,40.1795425,12.826683,19.0967331,38,1571,950.0095,3505.50024,1900.019,0,2,0,37,29.1938782,0,2.734375,691,942,2,2,0,14916,9,29.55665
03/17/2015 17:56:51,1.5625,0,1.5625,3.125,1.5625,39,38,38,36,39,4399.99854,4399.99854,4399.99854,4399.99854,21.8412266,12.285079,0,4.313462,99.99996,40.1794968,12.8266678,19.0967484,38,1572,950.0095,3505.50024,1900.019,1,3,0,37,29.1938782,0,1.5151515,691,942,0,0,0,14916,9,29.55665
03/17/2015 17:56:51,1.5625,0,1.5625,1.5625,1.171875,39,36,39,35,39,4399.99854,4399.99854,4399.99854,4399.99854,20.35386,11.1345539,0,4.250042,99.99997,40.179554,12.8266869,19.09673,38,1571,950.0095,3505.50024,1900.019,0,2,0,37,29.1938782,0,1.171875,691,942,2,2,0,14916,9,29.55665
03/17/2015 17:56:52,6.25,3.125,1.5625,7.8125,4.6875,40,37,39,36,40,4399.998,4399.998,4399.998,4399.998,21.95043,12.7342567,0,4.41727066,99.99996,40.09194,12.7987175,19.1246986,38,1570,950.0095,3505.50024,1900.019,1,3,0,37,29.1938782,0,4.6875,691,942,2,2,0,14916,9,29.55665
03/17/2015 17:56:53,6.25,9.375,1.5625,1.5625,4.6875,40,38,38,36,40,4399.99854,4399.99854,4399.99854,4399.99854,24.21319,14.602169,0,4.429876,99.99997,40.092804,12.7989922,19.124424,38,1567,950.0095,3505.50024,1900.019,1,3,0,37,29.1938782,0.78125,4.6875,691,942,2,2,0,14916,9,29.55665
03/17/2015 17:56:54,15.625,1.5625,3.125,3.125,5.859375,38,37,38,36,38,4400.002,4400.002,4400.002,4400.002,23.60809,14.169446,0,4.404394,100.000046,40.0925064,12.7988968,19.12452,38,1568,950.0095,3505.50024,1900.019,1,3,0,37,29.1938782,3.42205334,5.703422,691,942,2,2,0,14916,9,29.55665
03/17/2015 17:56:55,9.375,0,3.125,3.125,3.90625,40,36,39,36,40,4400.002,4400.002,4400.002,4400.002,20.0807476,10.7406855,0,4.28119469,100.000046,40.0898056,12.7980347,19.1253815,38,1569,950.0095,3505.50024,1900.019,0,3,0,37,29.1938782,1.5625,3.90625,691,942,2,2,0,14916,9,29.55665
03/17/2015 17:56:56,9.375,3.125,1.5625,6.25,5.078125,40,43,39,37,43,4400.00049,4400.00049,4400.00049,4400.00049,24.0012665,14.39417,0,4.55595732,100.000015,40.09284,12.7990036,19.1244125,38,1570,950.0095,3505.50024,1900.019,1,3,0,37,29.1938782,1.5625,5.078125,691,942,0,0,0,14916,9,29.55665
03/17/2015 17:56:57,1.5625,3.125,1.5625,4.6875,2.734375,39,37,39,35,39,4399.99658,4399.99658,4399.99658,4399.99658,18.0008526,9.094526,0,4.289582,99.99992,40.0893631,12.7978935,19.1255226,39,1567,950.0095,3505.50024,1900.019,0,2,0,37,29.1938782,0,2.734375,691,942,0,0,0,14916,9,29.55665
03/17/2015 17:56:58,12.5,0,0,3.125,3.90625,39,37,39,35,39,4399.994,4399.994,4399.994,4399.994,23.8411579,14.1850586,0,4.39416027,99.99986,40.0874367,12.7972794,19.1261368,38,1568,950.0095,3505.50024,1900.019,1,3,0,37,29.1938782,2.27272725,3.78787875,691,941,0,0,0,14916,9,29.55665
03/17/2015 17:56:59,0,1.5625,0,0,0.390625,38,36,38,36,38,4399.99658,4399.99658,4399.99658,4399.99658,21.16335,12.0747032,0,4.36372375,99.99992,40.08729,12.7972336,19.1261826,38,1573,950.0095,3505.50024,1900.019,1,3,0,37,29.1938782,0.390625,0.390625,691,941,0,0,0,14916,9,29.55665
03/17/2015 17:56:59,4.6875,3.125,0,6.25,3.515625,39,38,38,36,39,4399.998,4399.998,4399.998,4399.998,23.4547615,13.8024006,0,4.410726,99.9999542,40.08691,12.7971115,19.1263046,38,1573,950.0095,3505.50024,1900.019,1,3,0,37,29.1938782,0,3.515625,691,941,2,2,0,14916,9,29.55665
03/17/2015 17:57:00,7.8125,0,1.5625,1.5625,2.734375,40,39,40,36,40,4399.998,4399.998,4399.998,4399.998,18.8626461,10.1538992,0,4.329472,99.9999542,40.0880241,12.7974663,19.12595,38,1576,950.0095,3505.50024,1900.019,0,2,0,37,29.1938782,0.78125,2.734375,691,942,28,28,0,14916,9,0.125876635
03/17/2015 17:57:00,6.25,4.6875,0,1.5625,3.125,39,38,38,35,39,4399.998,4399.998,4399.998,4399.998,25.5149059,16.08864,0,4.763869,99.99996,40.0877953,12.7973938,19.1260223,39,1573,950.0095,3505.50024,1900.019,0,2,0,37,29.1938782,2.34375,3.125,691,942,82,82,0,14916,9,0.125876635
03/17/2015 17:57:01,10.9375,6.25,1.51515007,1.5625,5.06628752,43,41,41,37,43,4399.999,4399.999,4399.999,4399.999,24.55738,15.1218185,0,4.646855,99.99997,40.09461,12.7995682,19.123848,39,1570,950.0095,3505.50024,1900.019,2,5,0,37,29.1938782,3.78787875,6.060606,694,942,118,118,0,14916,9,19.4244614
03/17/2015 17:57:02,18.75,4.6875,3.125,4.6875,7.8125,46,42,40,39,46,4400.00049,4400.00049,4400.00049,4400.00049,35.2160454,24.5374432,0,5.179275,100.000008,40.0944748,12.7995262,19.12389,38,1568,950.0095,3505.50024,1900.019,2,3,0,37,29.1938782,5.078125,8.59375,694,942,216,216,0,14916,9,19.4244614
03/17/2015 17:57:03,3.125,0,1.5625,3.125,1.953125,37,37,38,37,38,4400.00049,4400.00049,4400.00049,4400.00049,17.3029442,8.6544075,0,4.210094,100.000008,40.0948,12.7996292,19.1237869,39,1570,950.0095,3505.50024,1900.019,0,2,0,38,29.1938782,0,1.953125,694,943,0,0,0,14916,9,19.4244614
03/17/2015 17:57:03,3.125,1.5625,1.5625,1.5625,1.953125,39,37,39,37,39,4399.99854,4399.99854,4399.99854,4399.99854,19.8726425,10.8493748,0,4.32538366,99.99996,40.09475,12.799614,19.1238022,39,1570,950.0095,3505.50024,1900.019,0,3,0,38,29.1938782,0.390625,1.953125,694,943,2,2,0,14916,9,19.4244614
03/17/2015 17:57:04,0,0,0,3.125,0.78125,38,37,39,35,39,4399.99658,4399.99658,4399.99658,4399.99658,21.3136368,11.9507618,0,4.330604,99.99992,40.0948219,12.7996368,19.12378,39,1569,950.0095,3505.50024,1900.019,0,3,0,38,29.1938782,0,0.78125,694,943,2,2,0,14916,9,19.4244614
03/17/2015 17:57:05,3.125,0,0,1.5625,1.171875,40,39,39,36,40,4400,4400,4400,4400,21.52945,12.2081871,0,4.39705467,99.99999,40.094883,12.7996559,19.12376,39,1569,950.0095,3505.50024,1900.019,1,3,0,38,29.1938782,0.378787875,1.13636363,694,943,0,0,0,14916,9,19.4244614
03/17/2015 17:57:06,0,0,0,3.125,0.78125,40,38,39,36,40,4399.997,4399.997,4399.997,4399.997,21.9433231,12.319891,0,4.294224,99.99993,40.0944176,12.7995071,19.123909,39,1571,950.0095,3505.50024,1900.019,1,3,0,38,29.1938782,0,0.78125,694,943,0,0,0,14916,9,19.4244614
03/17/2015 17:57:06,0,0,0,3.125,0.78125,40,38,38,37,40,4399.997,4399.997,4399.997,4399.997,23.56554,13.6623011,0,4.26147366,99.99993,40.09444,12.7995148,19.1239014,39,1573,950.0095,3505.50024,1900.019,0,2,0,38,29.1938782,0,0.78125,694,943,2,2,0,14916,9,19.4244614
03/17/2015 17:57:07,0,0,0,3.125,0.78125,39,38,38,36,39,4399.99756,4399.99756,4399.99756,4399.99756,20.967165,11.44362,0,4.24269629,99.99995,40.0942841,12.7994652,19.123951,38,1572,950.0095,3505.50024,1900.019,0,3,0,38,29.1938782,0,0.78125,694,943,2,2,0,14916,9,19.4244614
03/17/2015 17:57:08,0,0,0,3.125,0.78125,39,38,38,36,39,4399.997,4399.997,4399.997,4399.997,20.2888622,10.781559,0,4.163115,99.99993,40.0943222,12.7994766,19.12394,39,1569,950.0095,3505.50024,1900.019,0,2,0,38,29.1938782,0,0.78125,694,943,0,0,0,14916,9,19.4244614
03/17/2015 17:57:08,1.5625,0,1.5625,3.125,1.5625,40,38,37,36,40,4399.996,4399.996,4399.996,4399.996,22.7155457,13.2521229,0,4.29093456,99.9999161,40.0942154,12.7994423,19.1239738,38,1567,950.0095,3505.50024,1900.019,0,2,0,38,29.1938782,0,1.5151515,694,943,2,2,0,14916,9,19.4244614
03/17/2015 17:57:09,3.125,3.125,7.8125,4.6875,4.6875,38,38,38,37,38,4399.996,4399.996,4399.996,4399.996,22.6183319,13.3133049,0,4.39527464,99.9999161,40.0933266,12.79916,19.1242561,39,1567,950.0095,3505.50024,1900.019,1,3,0,38,29.1938782,0,4.6875,694,943,2,2,0,14916,9,19.4244614
03/17/2015 17:57:10,0,0,0,1.5625,0.390625,38,38,38,35,39,4399.99658,4399.99658,4399.99658,4399.99658,19.5750675,10.24508,0,4.41243172,99.99992,40.093338,12.7991638,19.1242523,39,1566,950.0095,3505.50024,1900.019,0,2,0,38,29.1938782,0,0.390625,694,943,2,2,0,14916,9,19.4244614
03/17/2015 17:57:11,0,0,0,1.5625,0.390625,38,38,39,37,39,4399.99658,4399.99658,4399.99658,4399.99658,17.1872311,8.57047,0,4.19904661,99.99992,40.0933037,12.7991524,19.1242638,39,1569,950.0095,3505.50024,1900.019,0,2,0,38,29.1938782,0,0.390625,694,943,0,0,0,14916,9,19.4244614
03/17/2015 17:57:11,0,0,0,1.5625,0.390625,37,37,38,35,38,4399.997,4399.997,4399.997,4399.997,18.38543,9.7489,0,4.271758,99.99993,40.0933037,12.7991524,19.1242638,39,1569,950.0095,3505.50024,1900.019,0,2,0,38,29.1938782,0,0.390625,694,943,2,2,0,14916,9,19.4244614
03/17/2015 17:57:12,0,0,3.125,3.17540169,1.57510042,38,37,38,35,38,4399.998,4399.998,4399.998,4399.998,19.9860134,10.778923,0,4.284501,99.9999542,40.093338,12.7991638,19.1242523,38,1570,950.0095,3505.50024,1900.019,1,3,0,38,29.1938782,0,1.5625,694,943,0,0,0,14916,9,19.4244614
03/17/2015 17:57:13,1.5625,4.6875,3.125,3.125,3.125,39,38,40,37,41,4399.998,4399.998,4399.998,4399.998,23.4393158,13.6975927,0,4.343258,99.9999542,40.09327,12.7991409,19.1242752,39,1571,950.0095,3505.50024,1900.019,1,3,0,38,29.1938782,0,3.125,694,943,0,0,0,14916,9,19.4244614
03/17/2015 17:57:13,0,0,3.125,1.5625,1.171875,40,39,39,37,40,4399.998,4399.998,4399.998,4399.998,18.5478821,9.522041,0,4.22142553,99.9999542,40.0932579,12.7991371,19.124279,39,1569,950.0095,3505.50024,1900.019,0,2,0,38,29.1938782,0,1.171875,694,943,2,2,0,14916,9,19.4244614
03/17/2015 17:57:14,1.5625,15.625,1.5625,4.6875,5.859375,39,39,39,37,39,4399.99756,4399.99756,4399.99756,4399.99756,26.3056946,16.57058,0,4.546235,99.99994,40.09341,12.7991867,19.12423,39,1568,950.0095,3505.50024,1900.019,2,4,0,38,29.19445,0,5.859375,694,943,0,0,0,14916,9,19.4244614
03/17/2015 17:57:14,1.5625,3.125,3.125,1.5625,2.34375,40,38,39,38,40,4399.996,4399.996,4399.996,4399.996,30.3164177,20.0872974,0,4.73624754,99.9999161,40.0934,12.7991829,19.1242332,39,1570,950.0095,3505.50024,1900.019,1,3,0,38,29.2007446,0,2.34375,694,943,2,2,0,14916,9,19.4244614
03/17/2015 17:57:15,10.9375,0,4.6875,3.125,4.6875,39,38,40,37,40,4399.995,4399.995,4399.995,4399.995,25.1293335,15.5580816,0,4.517684,99.9998856,40.0932579,12.7991371,19.124279,39,1570,950.0095,3505.50024,1900.019,1,3,0,38,29.2007446,1.953125,4.6875,694,943,2,2,0,14916,9,19.4244614
03/17/2015 17:57:16,0,1.5625,0,1.5625,0.78125,39,37,38,37,40,4399.99854,4399.99854,4399.99854,4399.99854,20.4813957,11.3994246,0,4.39247465,99.99997,40.093338,12.7991638,19.1242523,39,1571,950.0095,3505.50024,1900.019,0,2,0,38,29.2007446,0,0.78125,694,943,2,2,0,14916,9,19.4244614
03/17/2015 17:57:17,0,0,0,3.125,0.78125,39,37,38,37,40,4399.99854,4399.99854,4399.99854,4399.99854,21.0871677,11.9412088,0,4.431264,99.99997,40.0933151,12.7991562,19.12426,39,1574,950.0095,3505.50024,1900.019,1,2,0,38,29.2007446,0,0.78125,694,943,0,0,0,14916,9,19.4244614
03/17/2015 17:57:17,0,0,0,3.125,0.78125,39,37,40,37,40,4399.99561,4399.99561,4399.99561,4399.99561,21.2997017,12.271759,0,4.42096138,99.9999,40.0933151,12.7991562,19.12426,39,1572,950.0095,3505.50024,1900.019,0,2,0,38,29.2007446,0,0.78125,694,943,2,2,0,14916,9,19.4244614
03/17/2015 17:57:18,0,1.5625,0,1.5625,0.78125,39,38,40,38,40,4399.99756,4399.99756,4399.99756,4399.99756,26.8007011,16.4237328,0,4.446663,99.99994,40.0933037,12.7991524,19.1242638,39,1569,950.0095,3505.50024,1900.019,0,2,0,38,29.2007446,0,0.78125,694,942,2,2,0,14916,9,19.4244614
03/17/2015 17:57:19,3.125,1.5625,0,4.6875,2.34375,39,37,39,37,39,4399.99951,4399.99951,4399.99951,4399.99951,22.7532539,13.366188,0,4.44264555,99.99999,40.09323,12.7991295,19.1242867,39,1566,950.0095,3505.50024,1900.019,0,2,0,38,29.1999817,0.390625,2.34375,694,942,2,2,0,14916,9,19.4244614
03/17/2015 17:57:20,3.125,4.6875,6.25,7.8125,5.46875,39,38,49,40,49,4399.998,4399.998,4399.998,4399.998,27.4882259,18.0527611,0,4.67509365,99.9999542,40.09321,12.7991219,19.1242943,39,1568,950.0095,3505.50024,1900.019,0,2,0,38,29.1992188,0,5.46875,694,942,2,2,0,14916,9,19.4244614
03/17/2015 17:57:21,1.5625,3.125,1.5625,1.5625,1.953125,39,38,39,38,39,4399.996,4399.996,4399.996,4399.996,25.294138,15.5485125,0,4.50541162,99.9999161,40.0900764,12.7981224,19.1252937,39,1572,950.0095,3505.50024,1900.019,0,2,0,38,29.1992188,0,1.953125,694,942,2,2,0,14916,9,19.4244614
03/17/2015 17:57:22,20.3125,0,1.5625,3.125,6.25,40,39,41,38,41,4399.996,4399.996,4399.996,4399.996,30.218729,20.27655,0,4.871059,99.9999161,40.0901031,12.79813,19.1252861,39,1572,950.0095,3505.50024,1900.019,0,2,0,38,29.1992188,0,6.25,694,942,0,0,0,14916,9,19.4244614
03/17/2015 17:57:22,1.5625,3.125,1.5625,4.6875,2.734375,39,37,39,36,39,4399.99951,4399.99951,4399.99951,4399.99951,23.26934,13.699235,0,4.4681077,99.9999847,40.0939,12.7993431,19.124073,39,1571,950.0095,3505.50024,1900.019,0,2,0,38,29.1992188,0,2.734375,694,942,2,2,0,14916,9,19.4244614
03/17/2015 17:57:23,6.25,1.5625,10.9375,3.125,5.46875,39,39,40,37,40,4399.99854,4399.99854,4399.99854,4399.99854,28.9751053,19.1276245,0,4.870705,99.99997,40.0933647,12.7991714,19.1242447,39,1573,950.0095,3505.50024,1900.019,0,2,0,38,29.1992188,0,5.46875,694,943,0,0,0,14916,9,19.4244614
03/17/2015 17:57:23,0,0,0,3.125,0.78125,39,38,40,38,40,4399.99561,4399.99561,4399.99561,4399.99561,21.71473,12.4851789,0,4.38535166,99.99991,40.093338,12.7991638,19.1242523,39,1572,950.0095,3505.50024,1900.019,0,2,0,38,29.1992188,0,0.78125,694,943,2,2,0,14916,9,19.4244614
03/17/2015 17:57:24,0,1.5625,9.375,1.5625,3.125,38,39,51,39,51,4399.99561,4399.99561,4399.99561,4399.99561,24.482893,15.2054081,0,4.57728338,99.99991,40.0932579,12.7991371,19.124279,39,1572,950.0095,3505.50024,1900.019,0,2,0,38,29.1992188,0,3.125,694,943,0,0,0,14916,9,19.4244614
03/17/2015 17:57:24,1.5625,3.125,6.25,3.125,3.515625,39,38,39,38,39,4399.997,4399.997,4399.997,4399.997,25.9806767,16.24958,0,4.645475,99.99994,40.0932465,12.7991333,19.1242828,39,1571,950.0095,3505.50024,1900.019,0,2,0,38,29.1992188,0,3.515625,694,943,2,2,0,14916,9,19.4244614
03/17/2015 17:57:25,18.75,1.5625,1.5625,3.125,6.25,40,39,40,38,40,4399.99951,4399.99951,4399.99951,4399.99951,32.4631233,22.5532627,0,5.05115938,99.9999847,40.0851059,12.7965355,19.12688,39,1570,950.0095,3505.50024,1900.019,1,2,0,38,29.2015076,0,6.25,691,943,0,0,0,14916,9,19.4244614
03/17/2015 17:57:26,0,0,0,3.125,0.78125,39,39,39,37,39,4399.99951,4399.99951,4399.99951,4399.99951,22.7865543,13.33965,0,4.380391,99.9999847,40.0849266,12.7964783,19.1269379,39,1567,950.0095,3505.50024,1900.019,0,2,0,38,29.2007446,0,0.78125,691,943,0,0,0,14916,9,19.4244614
03/17/2015 17:57:26,6.25,4.5928,1.5625,4.6875,4.2732,40,39,39,38,40,4399.99854,4399.99854,4399.99854,4399.99854,26.9330063,17.44853,0,4.63180971,99.99997,40.085144,12.7965469,19.12687,39,1568,950.0095,3505.50024,1900.019,1,2,0,38,29.1984558,0,4.296875,691,943,2,2,0,14916,9,19.4244614
03/17/2015 17:57:27,0,0,0,3.125,0.78125,38,38,39,36,39,4399.998,4399.998,4399.998,4399.998,19.3319664,10.4500179,0,4.26416,99.99996,40.0851555,12.7965508,19.1268654,39,1569,950.0095,3505.50024,1900.019,0,2,0,38,29.1984558,0,0.78125,691,943,2,2,0,14916,9,19.4244614
03/17/2015 17:57:28,0,0,0,1.5625,0.390625,39,37,38,36,39,4399.99756,4399.99756,4399.99756,4399.99756,16.3026524,7.840736,0,4.157354,99.99994,40.0850372,12.7965126,19.1269035,39,1571,950.0095,3505.50024,1900.019,0,2,0,38,29.1984558,0,0.390625,691,943,0,0,0,14916,9,19.4244614
03/17/2015 17:57:28,6.25,0,0,1.5625,1.953125,39,38,38,37,39,4399.997,4399.997,4399.997,4399.997,17.9787636,9.184227,0,4.237506,99.99993,40.0849533,12.7964859,19.12693,39,1569,950.0095,3505.50024,1900.019,0,2,0,38,29.1984558,0,1.953125,691,943,2,2,0,14916,9,19.4244614
03/17/2015 17:57:29,0,0,0,1.5625,0.390625,39,37,38,36,39,4399.99658,4399.99658,4399.99658,4399.99658,19.1981983,10.3872814,0,4.262484,99.99992,40.0847359,12.7964172,19.1269989,39,1567,950.0095,3505.50024,1900.019,0,2,0,38,29.1984558,0,0.390625,691,943,2,2,0,14916,9,19.4244614
03/17/2015 17:57:30,0,7.8125,0,1.5625,2.34375,38,38,38,37,38,4399.999,4399.999,4399.999,4399.999,19.7465458,10.4347029,0,4.20886469,99.99998,40.08475,12.7964211,19.1269951,39,1568,950.0095,3505.50024,1900.019,0,2,0,38,29.1984558,0,2.34375,691,943,0,0,0,14916,9,19.4244614
03/17/2015 17:57:30,0,1.5625,3.125,0,1.171875,40,38,39,37,40,4399.99756,4399.99756,4399.99756,4399.99756,22.8711967,13.3225355,0,4.41166639,99.99995,40.0840073,12.7961845,19.1272316,39,1568,950.0095,3505.50024,1900.019,0,2,0,38,29.2007446,0,1.171875,691,943,2,2,0,14916,9,19.4244614
03/17/2015 17:57:31,0,0,0,3.125,0.78125,38,37,37,35,38,4399.99756,4399.99756,4399.99756,4399.99756,19.2759857,10.1206827,0,4.24564552,99.99995,40.08385,12.7961349,19.1272812,39,1569,950.0095,3505.50024,1900.019,0,2,0,38,29.1992188,0,0.78125,691,943,0,0,0,14916,9,19.4244614
03/17/2015 17:57:31,0,0,0,3.125,0.78125,39,37,38,36,39,4399.99854,4399.99854,4399.99854,4399.99854,17.5596638,8.723378,0,4.22619867,99.99996,40.0839,12.79615,19.1272659,39,1570,950.0095,3505.50024,1900.019,0,2,0,38,29.1992188,0,0.78125,691,943,2,2,0,14916,9,19.4244614
03/17/2015 17:57:32,0,0,0,3.125,0.78125,38,37,37,36,38,4399.99658,4399.99658,4399.99658,4399.99658,19.2791252,10.3774309,0,4.292737,99.99992,40.08372,12.796093,19.1273232,39,1569,950.0095,3505.50024,1900.019,0,2,0,38,29.1992188,0,0.78125,691,943,2,2,0,14916,9,19.4244614
03/17/2015 17:57:33,0,1.5625,1.5625,0,0.78125,39,37,39,37,39,4399.998,4399.998,4399.998,4399.998,16.9457378,8.2444,0,4.1879015,99.9999542,40.0836372,12.7960663,19.12735,39,1572,950.0095,3505.50024,1900.019,0,2,0,38,29.1992188,0,0.78125,691,943,0,0,0,14916,9,19.4244614
03/17/2015 17:57:33,0,0,0,3.125,0.78125,38,37,38,36,38,4399.99756,4399.99756,4399.99756,4399.99756,17.9123878,9.063993,0,4.203583,99.99994,40.0835648,12.7960434,19.1273727,39,1571,950.0095,3505.50024,1900.019,0,2,0,38,29.1992188,0,0.75757575,691,943,2,2,0,14916,9,19.4244614
03/17/2015 17:57:34,0,1.5625,0,3.125,1.171875,38,37,37,36,38,4399.99561,4399.99561,4399.99561,4399.99561,18.2127247,9.458342,0,4.295529,99.99991,40.0835648,12.7960434,19.1273727,39,1570,950.0095,3505.50024,1900.019,0,2,0,38,29.1992188,0,1.171875,691,943,2,2,0,14916,9,19.4244614
